fan_id,first_name,last_name,email,favorite_players,community_memberships
4f0a9703-b62a-4984-b3d1-8f10e35e02f8,Alyssa,Sanchez,braygarrett@example.com,"['839c425d-d9b0-4b60-8c68-80d14ae382f7', '587c7609-ba56-4d22-b1e6-c12576c428fd', 'd000d0a3-a7ba-442d-92af-0d407340aa2f']",['bfabecc2-aeb2-4ce6-85c2-27c2cc044f21']
4ee31e24-29be-4f21-bc28-5972c3ee61d3,Ryan,Davis,ethompson@example.net,"['dcecbaa2-2803-4716-a729-45e1c80d6ab8', '6a1545de-63fd-4c04-bc27-58ba334e7a91', '072a3483-b063-48fd-bc9c-5faa9b845425']",[]
464cdbad-a5eb-46e8-ad85-7e7922253183,John,Brown,salasanthony@example.net,"['839c425d-d9b0-4b60-8c68-80d14ae382f7', '4bf9f546-d80c-4cb4-8692-73d8ac68d1f1']",['ee9360bb-fe33-4514-8dac-270ea7d42539']
b96ec745-711f-471d-9001-9e56901baf75,Suzanne,Roberts,sherry85@example.org,"['e5950f0d-0d24-4e2f-b96a-36ebedb604a9', '7774475d-ab11-4247-a631-9c7d29ba9745', 'a9f79e66-ff50-49eb-ae50-c442d23955fc']",['6a75b28a-db14-4422-90ca-84c6624d6f44']
948e7e60-4c0f-4362-aa25-4574282ab727,Dakota,Moyer,millsheather@example.com,['9ecde51b-8b49-40a3-ba42-e8c5787c279c'],[]
6c6f9608-ced4-4d09-b7da-bebd127ecb2e,Rebecca,Schwartz,kaylasmith@example.net,['31da633a-a7f1-4ec4-a715-b04bb85e0b5f'],['8a0ad20d-1074-47df-bb78-7dfd008619af']
8ed5ed16-fd0f-420c-a96f-1d068ac1a61f,Connie,Castillo,stewartjulia@example.com,"['57f29e6b-9082-4637-af4b-0d123ef4542d', '6a1545de-63fd-4c04-bc27-58ba334e7a91']",['ca4820aa-5a1c-4777-9a8e-49d229544c08']
1e307046-19fa-4b3d-89d0-08706f30d5a8,Kathleen,Wilson,gwilliams@example.org,"['7d809297-6d2f-4515-ab3c-1ce3eb47e7a6', '44b1d8d5-663c-485b-94d3-c72540441aa0', '577eb875-f886-400d-8b14-ec28a2cc5eae']",[]
a6caac37-8a0c-4a13-a234-ff52175bc6a5,Nathan,Foster,sandramorgan@example.net,['4ca8e082-d358-46bf-af14-9eaab40f4fe9'],['793b2d4e-9ad4-495e-bf5e-f84dd09aedf9']
9c52a3a0-e7bc-41e9-a834-5108c425bef2,Tony,Jenkins,cummingscarla@example.net,"['069b6392-804b-4fcb-8654-d67afad1fd91', 'bb8b42ad-6042-40cd-b08c-2dc3a5cfc737']",['82cd3ac8-2db0-493f-beff-5db479afe620']
b00bf95b-abf9-42c6-aad4-46c0ca878abe,Martin,Mckinney,johnsonjack@example.com,['4bf9f546-d80c-4cb4-8692-73d8ac68d1f1'],['bc4fcf59-dcf6-42bf-ae74-c7a815569099']
8af2e9b2-c8f6-426d-9c56-5576bc7638ef,Anthony,James,brandonjackson@example.net,"['cdd0eadc-19e2-4ca1-bba5-6846c9ac642b', '069b6392-804b-4fcb-8654-d67afad1fd91', '1537733f-8218-4c45-9a0a-e00ff349a9d1']",['1a185320-fa73-49e9-905e-acffa1821454']
16c7bee2-a21c-4d6e-a139-77e21c340990,Gary,Graham,anthony56@example.com,"['57f29e6b-9082-4637-af4b-0d123ef4542d', '069b6392-804b-4fcb-8654-d67afad1fd91']",['6ee93085-1711-4bbc-9d3a-cd894470c4bf']
5f0196fd-04a6-4cd3-bbd2-47fc33154005,Joseph,Short,hharper@example.org,['3227c040-7d18-4803-b4b4-799667344a6d'],[]
4aecfde4-60ce-4379-b5b9-2da6426187d1,Patricia,Little,tlutz@example.org,['262ea245-93dc-4c61-aa41-868bc4cc5dcf'],[]
0e157ea4-348a-4600-9cec-5de85f4692db,Kimberly,Fernandez,ddaniels@example.net,"['4ca8e082-d358-46bf-af14-9eaab40f4fe9', 'aeb5a55c-4554-4116-9de0-76910e66e154']",['7a1980ac-ca6a-4b85-8478-a7fb23796fd3']
6a7d2559-ebb7-4c2d-a1ee-89a920677419,Kyle,Bennett,igonzales@example.net,"['d1b16c10-c5b3-4157-bd9d-7f289f17df81', '4bf9f546-d80c-4cb4-8692-73d8ac68d1f1']",['ac7b5a8a-d4b1-4b7e-9810-78ee9fe73ba2']
3690ab14-9b22-425c-ad1f-4201622c2d49,Andrea,Moore,qpowell@example.com,"['c81b6283-b1aa-40d6-a825-f01410912435', 'ad3e3f2e-ee06-4406-8874-ea1921c52328']",['fd20c2d2-5ad3-41bf-8882-1f2f4d7872ac']
ee78a35c-f0a1-4b70-a5f2-02b29913deab,Alexander,Chan,itucker@example.net,['cdd0eadc-19e2-4ca1-bba5-6846c9ac642b'],['205540c2-8a52-40ff-8de0-5ecb5603eba2']
6353479d-eb69-4301-bb14-4c2ebb1c2ac5,Janet,Jones,piercechristopher@example.org,['4bf9f546-d80c-4cb4-8692-73d8ac68d1f1'],['bfe07d0d-ca15-400a-aa7d-febdb72f5e51']
f36b6b56-9db0-495f-9892-529c9aa0b2fc,David,Pope,justin80@example.org,"['6a1545de-63fd-4c04-bc27-58ba334e7a91', '587c7609-ba56-4d22-b1e6-c12576c428fd', 'c81b6283-b1aa-40d6-a825-f01410912435']",[]
b85868ec-5b59-46b4-8811-8be6e3a5d9cb,Marissa,Marsh,middletonamanda@example.net,"['c97d60e5-8c92-4d2e-b782-542ca7aa7799', '18df1544-69a6-460c-802e-7d262e83111d']",[]
e377113c-00c1-4af0-8206-995c1b7d43ff,Donna,Green,amoore@example.com,"['e665afb5-904a-4e86-a6da-1d859cc81f90', '262ea245-93dc-4c61-aa41-868bc4cc5dcf', 'c737a041-c713-43f6-8205-f409b349e2b6']",[]
224fcad2-741d-4ea0-9b34-cd4d0a7c45d7,Daniel,Travis,colemanjoann@example.org,['724825a5-7a0b-422d-946e-ce9512ad7add'],['0028bcf2-b18f-43c8-bb7c-06b214b4b37f']
27442571-9ba3-420f-a66a-554aec1e0ff8,Daniel,Lewis,bennettrachel@example.net,"['fe86f2c6-8576-4e77-b1df-a3df995eccf8', '069b6392-804b-4fcb-8654-d67afad1fd91', '00d1db69-8b43-4d34-bbf8-17d4f00a8b71']",[]
785c6e38-c701-48ba-973e-371873d5c8ee,Alan,Navarro,yflores@example.org,"['a9f79e66-ff50-49eb-ae50-c442d23955fc', '27bf8c9c-7193-4f43-9533-32f1293d1bf0', '839c425d-d9b0-4b60-8c68-80d14ae382f7']",['756f1c00-e01c-4363-b610-0714cdfc68c2']
05b0d5ce-d91d-4b5f-96d5-08c91f7b30cd,Sheila,Williams,romeroalexander@example.com,"['9ecde51b-8b49-40a3-ba42-e8c5787c279c', '63b288c1-4434-4120-867c-cee4dadd8c8a']",[]
7292ab7b-8fe4-425f-9894-b21967dff71a,Gregory,Blackburn,meyerkathy@example.net,"['fe86f2c6-8576-4e77-b1df-a3df995eccf8', 'c1f595b7-9043-4569-9ff6-97e0f31a5ba5', '9ecde51b-8b49-40a3-ba42-e8c5787c279c']",[]
401ebb9b-b976-48fd-beb0-1411739d76b4,Karina,Sullivan,huntmackenzie@example.com,['3227c040-7d18-4803-b4b4-799667344a6d'],['daacbcbf-ae02-4057-bd41-555bf8dc954d']
5001e089-8f5e-4c3b-ae37-6df9fd174fb7,Elizabeth,Wood,torresearl@example.net,"['262ea245-93dc-4c61-aa41-868bc4cc5dcf', 'c737a041-c713-43f6-8205-f409b349e2b6']",[]
a0768b58-2282-46b3-98f8-01f8608a0af8,Adriana,Williams,manuelyoung@example.net,['59e3afa0-cb40-4f8e-9052-88b9af20e074'],[]
377742eb-1498-4ee9-a469-f8b0a9b0638d,Kristin,Massey,olucas@example.net,"['2f95e3de-03de-4827-a4a7-aaed42817861', '61a0a607-be7b-429d-b492-59523fad023e', '79a00b55-fa24-45d8-a43f-772694b7776d']",[]
571f7c3a-74bc-4fb9-9c0a-405f1946dc3f,Ryan,Allen,shelly08@example.com,"['c737a041-c713-43f6-8205-f409b349e2b6', '27bf8c9c-7193-4f43-9533-32f1293d1bf0']",['60e842f0-2b00-4259-8690-865ea9639ab7']
334562dd-c180-4698-b4d7-d371c5133cf5,Jennifer,Becker,vtaylor@example.com,"['741c6fa0-0254-4f85-9066-6d46fcc1026e', '9cf4b059-d05c-4d22-9ca3-c5aee41ebfdc']",[]
259a831e-dfdd-4578-835b-f983f679b4e0,Denise,Williams,meghanortega@example.net,"['aeb5a55c-4554-4116-9de0-76910e66e154', '61a0a607-be7b-429d-b492-59523fad023e']",['a742f2e3-2094-4cbb-b0bd-cbe161f8103b']
304df9f0-8a1b-43fb-b578-72b75b4a2476,Matthew,Parks,holmessusan@example.com,"['89531f13-baf0-43d6-b9f4-42a95482753a', 'd000d0a3-a7ba-442d-92af-0d407340aa2f', '1537733f-8218-4c45-9a0a-e00ff349a9d1']",[]
185caf15-f7d9-4481-a2f2-9cbe0a8df8cf,Elizabeth,Powell,steven40@example.net,"['514f3569-5435-48bb-bc74-6b08d3d78ca9', '7dfc6f25-07a8-4618-954b-b9dd96cee86e', 'ba2cf281-cffa-4de5-9db9-2109331e455d']",[]
2620c809-1abc-44b3-933b-b42459a03670,Jessica,Taylor,efoster@example.net,['ba2cf281-cffa-4de5-9db9-2109331e455d'],['eec5a289-f51e-43ef-83f9-de27fbe2525b']
a3d0646a-6d44-430f-ba35-b5c90ef07ffe,Virginia,Merritt,aaron11@example.org,['c1f595b7-9043-4569-9ff6-97e0f31a5ba5'],[]
c0422a6e-e1d2-4950-95db-d6fc17a9d03c,Evelyn,Hansen,chavezstephanie@example.com,"['e5950f0d-0d24-4e2f-b96a-36ebedb604a9', '44b1d8d5-663c-485b-94d3-c72540441aa0']",['814efa81-10cb-4012-b040-ee33f1e6b156']
1a7be3a7-98b0-470e-a6fd-58b53e93b43d,Yvonne,Robinson,lemark@example.com,"['7774475d-ab11-4247-a631-9c7d29ba9745', '514f3569-5435-48bb-bc74-6b08d3d78ca9', '577eb875-f886-400d-8b14-ec28a2cc5eae']",['96c86314-45fc-4e05-a2d5-c2a840cba21d']
39629518-e7d0-48c1-9db8-f528e2faf7a9,Tina,Martinez,nali@example.com,"['c3b8f82b-92c0-4a5d-85ef-7ddaec7d3a87', 'd1b16c10-c5b3-4157-bd9d-7f289f17df81']",['33431983-0ac8-446b-859d-5e914de5e39c']
f41c6f38-a2ab-4bfe-983f-a1ec5b88f4a0,Desiree,Barnes,aprilboyd@example.com,"['724825a5-7a0b-422d-946e-ce9512ad7add', '262ea245-93dc-4c61-aa41-868bc4cc5dcf']",['d0f56140-45f2-4009-8b4e-aa50ea8c177a']
36e41cd2-6174-4e81-b333-14fe3c029a32,Tyler,Thompson,melissahaynes@example.net,"['2f95e3de-03de-4827-a4a7-aaed42817861', '31da633a-a7f1-4ec4-a715-b04bb85e0b5f', '21d23c5c-28c0-4b66-8d17-2f5c76de48ed']",['8848f4d4-58ab-47ae-8f91-11c5947b2501']
bfcbe16e-3525-4230-88f3-129837fcf8e1,Marilyn,Jennings,brittany78@example.org,"['89531f13-baf0-43d6-b9f4-42a95482753a', '18df1544-69a6-460c-802e-7d262e83111d', '67214339-8a36-45b9-8b25-439d97b06703']",[]
3e456a64-7266-4f51-9d6a-452bc83b7042,Amy,Nicholson,jgonzalez@example.org,"['67214339-8a36-45b9-8b25-439d97b06703', 'fe86f2c6-8576-4e77-b1df-a3df995eccf8']",[]
19759ffe-0f9c-4016-a152-4b37639f3d9d,Henry,Crawford,josephhart@example.net,"['c800d89e-031f-4180-b824-8fd307cf6d2b', 'ad3e3f2e-ee06-4406-8874-ea1921c52328', '00d1db69-8b43-4d34-bbf8-17d4f00a8b71']",['ccfd888f-3eae-4aa5-b532-a93cc157945f']
4d9cfd72-40e3-4986-8186-a92339222972,Amanda,Giles,ukim@example.org,"['3227c040-7d18-4803-b4b4-799667344a6d', 'c800d89e-031f-4180-b824-8fd307cf6d2b', '787758c9-4e9a-44f2-af68-c58165d0bc03']",['fd0f4a51-00f4-43bc-9e72-38a882537ea7']
0de5590c-c602-4934-b621-f69f057a5b8b,Donald,Yates,chad94@example.com,['9ecde51b-8b49-40a3-ba42-e8c5787c279c'],['cb00caa7-48f7-41db-bd55-a6f1ca740ba5']
bb60fd0d-1b7f-445c-9206-36bb4503efc7,James,Blackwell,maynardrebecca@example.com,"['d1b16c10-c5b3-4157-bd9d-7f289f17df81', 'c3b8f82b-92c0-4a5d-85ef-7ddaec7d3a87', '7d809297-6d2f-4515-ab3c-1ce3eb47e7a6']",['3a3e2b88-2f04-4094-a58d-8681775b625f']
41b0d0b5-fd49-4ecb-accc-f70209cafeae,Timothy,Salinas,jeremythomas@example.org,"['6a1545de-63fd-4c04-bc27-58ba334e7a91', '59e3afa0-cb40-4f8e-9052-88b9af20e074']",[]
03930877-ae18-46b8-ab40-5b130a911f19,Tina,Moore,garyschneider@example.org,"['59e3afa0-cb40-4f8e-9052-88b9af20e074', 'ba2cf281-cffa-4de5-9db9-2109331e455d', 'ad3e3f2e-ee06-4406-8874-ea1921c52328']",[]
073f491b-100a-49c3-ae84-a3934d87ad34,Ana,Porter,wphillips@example.net,"['ad391cbf-b874-4b1e-905b-2736f2b69332', '14026aa2-5f8c-45bf-9b92-0971d92127e6', 'cb00e672-232a-4137-a259-f3cf0382d466']",['6a75b28a-db14-4422-90ca-84c6624d6f44']
fbaeb539-0437-46e7-a4b6-6213fa2d22a2,Jessica,Velasquez,kwilson@example.com,['59845c40-7efc-4514-9ed6-c29d983fba31'],[]
50734cf2-b843-4f0f-85c0-04c8342a7fa1,David,Lambert,hannah46@example.org,"['63b288c1-4434-4120-867c-cee4dadd8c8a', 'ba2cf281-cffa-4de5-9db9-2109331e455d']",['daacbcbf-ae02-4057-bd41-555bf8dc954d']
6d65effe-c7b4-402c-ba26-0815f9de33b0,Randall,Welch,weissandre@example.org,"['f4c2cec2-d0b4-45a9-ac1b-478ce1a32b2c', 'c800d89e-031f-4180-b824-8fd307cf6d2b', '514f3569-5435-48bb-bc74-6b08d3d78ca9']",[]
146df195-f157-4318-ae71-2b88330072eb,Taylor,Cummings,rothjames@example.org,"['577eb875-f886-400d-8b14-ec28a2cc5eae', 'f037f86a-6952-49a5-b6d3-6ce43b8e1d3d']",['01d43858-67f3-4c95-b6ca-81a75b33a75c']
f06350c8-b4fa-4aea-97d0-12cf641c9546,Devin,Smith,melissa44@example.net,['67214339-8a36-45b9-8b25-439d97b06703'],['429e6376-361c-46fb-88f2-459de5eaec25']
cc91ea4f-caed-4b3c-b0ca-dfbc214860ce,Julie,Murray,moniquebryant@example.com,"['00d1db69-8b43-4d34-bbf8-17d4f00a8b71', 'c800d89e-031f-4180-b824-8fd307cf6d2b']",[]
488f0e78-b545-4471-841e-79080ded45aa,Jack,Riley,jill61@example.net,"['7d809297-6d2f-4515-ab3c-1ce3eb47e7a6', 'aeb5a55c-4554-4116-9de0-76910e66e154', '89531f13-baf0-43d6-b9f4-42a95482753a']",[]
0fca2ebf-b597-476d-a302-489f59e8cfac,Donna,Brooks,alexvalentine@example.org,"['839c425d-d9b0-4b60-8c68-80d14ae382f7', '7dfc6f25-07a8-4618-954b-b9dd96cee86e', 'ad391cbf-b874-4b1e-905b-2736f2b69332']",[]
e7e0e214-5ee4-4ccf-bf5e-ff22289f20af,Michael,Lowery,bradfordjames@example.net,"['59845c40-7efc-4514-9ed6-c29d983fba31', 'e665afb5-904a-4e86-a6da-1d859cc81f90', '6cb2d19f-f0a4-4ece-9190-76345d1abc54']",[]
6be35d44-5091-47f3-ac20-a6e47880cc5c,Kenneth,Sullivan,jackfaulkner@example.com,"['f35d154a-0a53-476e-b0c2-49ae5d33b7eb', 'c3b8f82b-92c0-4a5d-85ef-7ddaec7d3a87']",['a61907c4-11c0-4f84-9273-443043ef9a48']
4c5bf67a-fd87-4ce5-a25b-80b882bd29e9,Michelle,Martin,jessicareese@example.org,"['c1f595b7-9043-4569-9ff6-97e0f31a5ba5', '262ea245-93dc-4c61-aa41-868bc4cc5dcf', 'f51beff4-e90c-4b73-9253-8699c46a94ff']",[]
b7aaa039-f68b-4f69-aa80-49c0e3f619f9,Jason,Thomas,barkerrichard@example.net,['5162b93a-4f44-45fd-8d6b-f5714f4c7e91'],[]
77364dcb-556d-43b3-b05d-b3f408d64841,Brian,Wade,jeremy36@example.org,"['14026aa2-5f8c-45bf-9b92-0971d92127e6', '9ecde51b-8b49-40a3-ba42-e8c5787c279c']",['fff9028c-4504-47c1-8b12-c4b23391d782']
44d291b6-1c8e-4b86-be29-f0e8a008e39a,Lauren,Lewis,youngmelinda@example.net,"['6a1545de-63fd-4c04-bc27-58ba334e7a91', 'f4c2cec2-d0b4-45a9-ac1b-478ce1a32b2c']",['d9f16b96-42fe-4712-a4a4-10d700b7e4bc']
29e22e4b-9e1e-4e9d-ae98-36e04a12e01c,Wesley,Campbell,tonya61@example.com,"['79a00b55-fa24-45d8-a43f-772694b7776d', 'f51beff4-e90c-4b73-9253-8699c46a94ff']",[]
89a40153-a2e1-486b-8659-1b0b080f57db,Anthony,Davis,debrabond@example.net,['27bf8c9c-7193-4f43-9533-32f1293d1bf0'],[]
e69abff4-5066-488f-b5d9-57242c4c9f20,Andrew,Rodriguez,stevenduran@example.net,"['f4c2cec2-d0b4-45a9-ac1b-478ce1a32b2c', '59845c40-7efc-4514-9ed6-c29d983fba31']",['07c46b33-d48c-4dee-b35b-ff3bec33eef1']
8ec4f473-115b-46b1-8738-57a5e141bc07,John,Larson,robinsonjane@example.org,"['63b288c1-4434-4120-867c-cee4dadd8c8a', '21d23c5c-28c0-4b66-8d17-2f5c76de48ed', 'bb8b42ad-6042-40cd-b08c-2dc3a5cfc737']",['d84d8a63-2f4c-4cda-84a2-1c5ef09de68c']
8043c5e0-ba68-4c18-882b-2131ddd0db14,Meredith,Phillips,lisadominguez@example.org,"['564daa89-38f8-4c8a-8760-de1923f9a681', '262ea245-93dc-4c61-aa41-868bc4cc5dcf']",[]
6288eaf6-a09a-4007-a4f3-68f82dad68cb,Lawrence,Cox,mcphersonjesse@example.net,['00d1db69-8b43-4d34-bbf8-17d4f00a8b71'],['1367e775-79ba-40d6-98d8-dbcb40140055']
bbee1f77-c658-4b7e-b512-96953f8ba20d,Jessica,Kennedy,saunderskatie@example.org,"['5162b93a-4f44-45fd-8d6b-f5714f4c7e91', '21d23c5c-28c0-4b66-8d17-2f5c76de48ed', '577eb875-f886-400d-8b14-ec28a2cc5eae']",['c700e245-1664-4459-8f89-f26b2548d901']
5451bb6d-237a-4fe3-8de5-72bbc0fcc7a5,Joshua,Morgan,emily16@example.com,"['c97d60e5-8c92-4d2e-b782-542ca7aa7799', '7d809297-6d2f-4515-ab3c-1ce3eb47e7a6']",[]
1b6be727-3888-4920-89f8-a6fda5c7eaeb,James,Meyers,stephanie70@example.org,"['f037f86a-6952-49a5-b6d3-6ce43b8e1d3d', 'ad391cbf-b874-4b1e-905b-2736f2b69332', '1537733f-8218-4c45-9a0a-e00ff349a9d1']",['f7aa0747-360e-4661-9393-14a6c6969517']
79272909-bc3e-4f26-a1c1-d193645e563e,Daniel,Morgan,wjackson@example.net,"['bb8b42ad-6042-40cd-b08c-2dc3a5cfc737', '18df1544-69a6-460c-802e-7d262e83111d']",['4a75fa22-38c9-4d95-8e19-0e0d24eba4ef']
51e31322-2b9e-464e-abdf-279e818b8855,Jay,Norman,ecarey@example.com,['7774475d-ab11-4247-a631-9c7d29ba9745'],[]
870d0d41-e12e-40c0-aa6f-f67a1157e29e,Jodi,Obrien,jonwagner@example.net,['f51beff4-e90c-4b73-9253-8699c46a94ff'],[]
896c37a7-1ea8-4566-8574-2c94ae889b9e,Bobby,Oliver,sparkselizabeth@example.org,['741c6fa0-0254-4f85-9066-6d46fcc1026e'],['bd8a91b8-935c-430e-9383-e1e8f512a395']
28890023-4fdb-4c2b-acdd-d0d55120d56c,Nicole,Calderon,zjones@example.com,"['564daa89-38f8-4c8a-8760-de1923f9a681', 'fe86f2c6-8576-4e77-b1df-a3df995eccf8', 'dcecbaa2-2803-4716-a729-45e1c80d6ab8']",['ed28bf67-9fa8-4583-b4bd-a4beaefdd3cb']
7cc4c2d7-ae45-4db0-9652-c23a3dd7bd14,Valerie,Pace,cynthia15@example.net,['d1b16c10-c5b3-4157-bd9d-7f289f17df81'],[]
fa795d4a-e0f9-4d82-a7d8-271a7f123fc1,Julie,Murray,merrittjacob@example.org,"['44b1d8d5-663c-485b-94d3-c72540441aa0', '564daa89-38f8-4c8a-8760-de1923f9a681', '069b6392-804b-4fcb-8654-d67afad1fd91']",['793b2d4e-9ad4-495e-bf5e-f84dd09aedf9']
ffabda9f-5bbf-4ed0-95a3-5e55c87fc57b,Sharon,Morgan,damon61@example.org,"['473d4c85-cc2c-4020-9381-c49a7236ad68', '27bf8c9c-7193-4f43-9533-32f1293d1bf0']",[]
334111ef-6ac2-4b4b-8ef3-3c71fa5fe41d,Tammy,Smith,rhondaromero@example.org,"['16794171-c7a0-4a0e-9790-6ab3b2cd3380', '86f109ac-c967-4c17-af5c-97395270c489']",[]
3cc49a27-6f39-4507-bbb5-8d4f219db4ff,Karen,Krause,hodgenicole@example.net,['3227c040-7d18-4803-b4b4-799667344a6d'],['b107099e-c089-4591-a9a9-9af1a86cfde1']
ae906758-4aec-4f2c-90ea-ba3ac4b47fc1,Gordon,Hubbard,stephaniebaker@example.net,"['e665afb5-904a-4e86-a6da-1d859cc81f90', '21d23c5c-28c0-4b66-8d17-2f5c76de48ed', '44b1d8d5-663c-485b-94d3-c72540441aa0']",[]
efd6ad6e-2b1d-4822-b2c5-db91113c1e33,Nancy,Garcia,morganantonio@example.com,"['ad3e3f2e-ee06-4406-8874-ea1921c52328', 'f037f86a-6952-49a5-b6d3-6ce43b8e1d3d']",[]
390420ac-522e-468e-b245-51c14950230d,Paula,Walker,montgomerykathy@example.com,['59845c40-7efc-4514-9ed6-c29d983fba31'],['0f046820-2a39-4b2d-9925-cec153cbe8cb']
3ca78dae-2cef-4b77-ae54-ede039cf2b6c,Aaron,Garcia,jennifer86@example.org,['5162b93a-4f44-45fd-8d6b-f5714f4c7e91'],[]
21959320-b5b7-4983-9d0d-78338d138b25,Gary,Young,tranjulie@example.com,"['61a0a607-be7b-429d-b492-59523fad023e', 'd000d0a3-a7ba-442d-92af-0d407340aa2f', '4ca8e082-d358-46bf-af14-9eaab40f4fe9']",['f97f0dba-9e72-4676-ae77-e316f15490aa']
2bc72c56-4523-48c8-9195-69c4c6d4463a,Alicia,Anderson,amytorres@example.net,"['c97d60e5-8c92-4d2e-b782-542ca7aa7799', 'd000d0a3-a7ba-442d-92af-0d407340aa2f', '67214339-8a36-45b9-8b25-439d97b06703']",['46a3ddfb-ed32-48e2-80b0-479a662e0b2c']
f42c494e-9e50-4ea4-bea2-fe9106479b4c,Priscilla,Morales,erussell@example.net,"['89531f13-baf0-43d6-b9f4-42a95482753a', 'b7c1b4e2-4d9c-47cc-8ac2-b6e0d2493157', '7d809297-6d2f-4515-ab3c-1ce3eb47e7a6']",['75539787-79ff-423d-8de4-53b030861d69']
b000f2f6-9ee4-4342-ac3f-bdcc84ad972e,Mark,Lowe,hensoncaitlyn@example.com,"['3fe4cd72-43e3-40ea-8016-abb2b01503c7', 'f037f86a-6952-49a5-b6d3-6ce43b8e1d3d']",[]
afd6abe2-56b1-4070-8107-d633730bcffc,Micheal,Walker,teresagray@example.com,"['564daa89-38f8-4c8a-8760-de1923f9a681', 'aeb5a55c-4554-4116-9de0-76910e66e154']",['8f14f922-9f58-4ad6-9ec9-327e95011837']
da14650e-e4a5-46f5-9600-79ec0e52f4c9,Michael,Castro,natalie44@example.org,['c1f595b7-9043-4569-9ff6-97e0f31a5ba5'],[]
ed827b0b-8a09-416f-8a79-4ced681de03c,Jessica,Lin,alexanderadams@example.com,['ba2cf281-cffa-4de5-9db9-2109331e455d'],['0662b3d3-db2f-4818-a674-b8e4d170eb82']
1dd907ff-de1f-4258-9159-e903a9fa3a5b,Oscar,Newman,jweaver@example.net,"['577eb875-f886-400d-8b14-ec28a2cc5eae', 'dcecbaa2-2803-4716-a729-45e1c80d6ab8', '787758c9-4e9a-44f2-af68-c58165d0bc03']",['153e3594-3d15-42e5-a856-f4c406c6af79']
33ade687-5b73-42ee-9cd2-a048ae2a08f1,Anthony,Walsh,meyerbrian@example.com,"['787758c9-4e9a-44f2-af68-c58165d0bc03', '6cb2d19f-f0a4-4ece-9190-76345d1abc54', '4ca8e082-d358-46bf-af14-9eaab40f4fe9']",[]
327b0222-c8c7-4802-868c-24060695cedd,Elizabeth,Jones,meyertodd@example.net,['7dfc6f25-07a8-4618-954b-b9dd96cee86e'],['756f1c00-e01c-4363-b610-0714cdfc68c2']
3d3e28a2-231a-476b-a8b3-422bb432c17f,Juan,Burke,hallglenn@example.net,"['3fe4cd72-43e3-40ea-8016-abb2b01503c7', '9328e072-e82e-41ef-a132-ed54b649a5ca', '7774475d-ab11-4247-a631-9c7d29ba9745']",[]
e87bbba9-15d0-4788-a948-81f42c5298bf,Charles,Johnson,rebecca78@example.org,"['59e3afa0-cb40-4f8e-9052-88b9af20e074', 'ba2cf281-cffa-4de5-9db9-2109331e455d']",['6080ae1d-807f-4993-825f-a30efba9a4eb']
0de6733f-15e7-4af0-9c1d-80e0eeae7dff,Martha,Vargas,williamlewis@example.com,['dcecbaa2-2803-4716-a729-45e1c80d6ab8'],[]
d7fefd9b-a78e-4afe-a8da-676be6a8f739,Beth,Jones,vgreer@example.org,"['f4c2cec2-d0b4-45a9-ac1b-478ce1a32b2c', '7d809297-6d2f-4515-ab3c-1ce3eb47e7a6']",[]
cac1f513-7327-4dfc-8ffa-525c38c3a09e,Kaitlin,Cohen,fwilkerson@example.org,['6a1545de-63fd-4c04-bc27-58ba334e7a91'],['1f6566d0-b6a6-47ef-a8e9-9d1b224cc080']
4b28d036-783c-4f39-ad4d-1cb765119c07,Priscilla,Johnson,christopherallen@example.net,"['069b6392-804b-4fcb-8654-d67afad1fd91', '14026aa2-5f8c-45bf-9b92-0971d92127e6', 'cb00e672-232a-4137-a259-f3cf0382d466']",[]
0c19bb55-72bf-401c-996b-64d97e7103c9,Patricia,Jimenez,thomas24@example.net,"['b7c1b4e2-4d9c-47cc-8ac2-b6e0d2493157', '9ecde51b-8b49-40a3-ba42-e8c5787c279c']",[]
c63f9c66-6c53-4cd1-bbbe-a845d53fc1e5,Jonathan,Ayala,sross@example.net,"['e665afb5-904a-4e86-a6da-1d859cc81f90', 'c737a041-c713-43f6-8205-f409b349e2b6', '9328e072-e82e-41ef-a132-ed54b649a5ca']",[]
9e941701-cd1c-476b-a535-e4ee2553f75d,Greg,Boyd,roger58@example.com,"['724825a5-7a0b-422d-946e-ce9512ad7add', '44b1d8d5-663c-485b-94d3-c72540441aa0', '14026aa2-5f8c-45bf-9b92-0971d92127e6']",[]
f9a91dff-f8bc-4497-b799-7d16b91094e2,Benjamin,Castro,lynnsimpson@example.com,"['4ca8e082-d358-46bf-af14-9eaab40f4fe9', '473d4c85-cc2c-4020-9381-c49a7236ad68']",[]
41ed3143-038b-401b-a2fd-b0de38157d84,Michael,Jenkins,landerson@example.com,['e665afb5-904a-4e86-a6da-1d859cc81f90'],['1b03a988-18e7-4ea5-9c89-34060083eaea']
8deb8967-dffb-4427-a20a-bc6f6156afa5,Sean,Fuentes,thoffman@example.org,"['6a1545de-63fd-4c04-bc27-58ba334e7a91', '4ca8e082-d358-46bf-af14-9eaab40f4fe9', '7dfc6f25-07a8-4618-954b-b9dd96cee86e']",[]
834f8076-ad7b-4824-a29d-1f61173a74f9,Samuel,Johnson,cspears@example.com,['63b288c1-4434-4120-867c-cee4dadd8c8a'],[]
